image,emotion,generated_review
sad/PublicTest_27302872.jpg,happy,I had a wonderful time — everything was great and cheerful.
sad/PublicTest_27524139.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_27864303.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_28215339.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_28336133.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_28434609.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_28548894.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_28585807.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_28587428.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_28601756.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_28691129.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_28707949.jpg,happy,I had a wonderful time — everything was great and cheerful.
sad/PublicTest_28848037.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_2906783.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_2910538.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_29286867.jpg,happy,This made my day; I felt very happy and pleased.
sad/PublicTest_29475577.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_29510675.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_29583734.jpg,fear,This caused me concern and some anxiety.
sad/PublicTest_29660027.jpg,happy,This made my day; I felt very happy and pleased.
sad/PublicTest_29714936.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_29737159.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_29746792.jpg,happy,This made my day; I felt very happy and pleased.
sad/PublicTest_29822400.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_29994513.jpg,happy,I had a wonderful time — everything was great and cheerful.
sad/PublicTest_3007417.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_30113586.jpg,fear,This caused me concern and some anxiety.
sad/PublicTest_30251925.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_3039573.jpg,angry,Very annoyed — this was unacceptable and angry-making.
sad/PublicTest_30579707.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_30637212.jpg,happy,This made my day; I felt very happy and pleased.
sad/PublicTest_30717850.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_30799574.jpg,happy,I had a wonderful time — everything was great and cheerful.
sad/PublicTest_31246071.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_31266486.jpg,surprise,I was pleasantly surprised and didn't expect such results!
sad/PublicTest_3136229.jpg,surprise,I was pleasantly surprised and didn't expect such results!
sad/PublicTest_31362351.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_31501222.jpg,happy,This made my day; I felt very happy and pleased.
sad/PublicTest_31572261.jpg,happy,I had a wonderful time — everything was great and cheerful.
sad/PublicTest_31756938.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_31832699.jpg,happy,I had a wonderful time — everything was great and cheerful.
sad/PublicTest_31882260.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_32322308.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_32644585.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_32730155.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_32829892.jpg,fear,I felt uneasy and worried about how this behaved.
sad/PublicTest_32923630.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_33096127.jpg,happy,I had a wonderful time — everything was great and cheerful.
sad/PublicTest_33151772.jpg,angry,Very annoyed — this was unacceptable and angry-making.
sad/PublicTest_33237183.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_33324770.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_33620072.jpg,happy,I had a wonderful time — everything was great and cheerful.
sad/PublicTest_3392243.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_34124403.jpg,happy,I had a wonderful time — everything was great and cheerful.
sad/PublicTest_34182409.jpg,happy,This made my day; I felt very happy and pleased.
sad/PublicTest_34425161.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_34487688.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_34653403.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_34658156.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_34850619.jpg,happy,This made my day; I felt very happy and pleased.
sad/PublicTest_34867089.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_34910878.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_3519789.jpg,happy,This made my day; I felt very happy and pleased.
sad/PublicTest_35413050.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_35627075.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_35657256.jpg,happy,This made my day; I felt very happy and pleased.
sad/PublicTest_35827395.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_36094109.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_36281063.jpg,surprise,What a surprise — unexpectedly good and engaging.
sad/PublicTest_36293917.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_36374107.jpg,happy,This made my day; I felt very happy and pleased.
sad/PublicTest_36454160.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_36640748.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_36845562.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_36856590.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_36924389.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_37213655.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_37222742.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_37286202.jpg,happy,I had a wonderful time — everything was great and cheerful.
sad/PublicTest_37314285.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_37479286.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_37564943.jpg,surprise,I was pleasantly surprised and didn't expect such results!
sad/PublicTest_3756677.jpg,surprise,I was pleasantly surprised and didn't expect such results!
sad/PublicTest_37567574.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_376099.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_37674590.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_37735455.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_38013120.jpg,fear,This caused me concern and some anxiety.
sad/PublicTest_38251667.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_3833581.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_38437094.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_38478868.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_38685191.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_38870662.jpg,angry,Very annoyed — this was unacceptable and angry-making.
sad/PublicTest_39038271.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_39057061.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_39234195.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_39261327.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_39271643.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_39628936.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_39817717.jpg,happy,This made my day; I felt very happy and pleased.
sad/PublicTest_39920252.jpg,happy,This made my day; I felt very happy and pleased.
sad/PublicTest_39982771.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_40063649.jpg,surprise,I was pleasantly surprised and didn't expect such results!
sad/PublicTest_40104653.jpg,angry,Very annoyed — this was unacceptable and angry-making.
sad/PublicTest_40110702.jpg,fear,This caused me concern and some anxiety.
sad/PublicTest_40128205.jpg,fear,This caused me concern and some anxiety.
sad/PublicTest_40543993.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_40599442.jpg,happy,I had a wonderful time — everything was great and cheerful.
sad/PublicTest_40637892.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_40686855.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_40834308.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_4084269.jpg,happy,This made my day; I felt very happy and pleased.
sad/PublicTest_40857959.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_41091993.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_41127334.jpg,angry,I was upset by this and found it frustrating.
sad/PublicTest_41226489.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_41382653.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_41753361.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_41961089.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_41978325.jpg,surprise,I was pleasantly surprised and didn't expect such results!
sad/PublicTest_4219115.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_423747.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_42381351.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_42467378.jpg,fear,This caused me concern and some anxiety.
sad/PublicTest_42711133.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_42981420.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_43011794.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_43202166.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_4332403.jpg,happy,This made my day; I felt very happy and pleased.
sad/PublicTest_43383329.jpg,angry,Very annoyed — this was unacceptable and angry-making.
sad/PublicTest_43513297.jpg,surprise,I was pleasantly surprised and didn't expect such results!
sad/PublicTest_43785810.jpg,happy,This made my day; I felt very happy and pleased.
sad/PublicTest_44164524.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_4422105.jpg,happy,This made my day; I felt very happy and pleased.
sad/PublicTest_44362743.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_44484688.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_4475358.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_45083333.jpg,happy,This made my day; I felt very happy and pleased.
sad/PublicTest_4526445.jpg,surprise,What a surprise — unexpectedly good and engaging.
sad/PublicTest_45496747.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_45566352.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_46006300.jpg,surprise,I was pleasantly surprised and didn't expect such results!
sad/PublicTest_46296079.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_46344328.jpg,fear,This caused me concern and some anxiety.
sad/PublicTest_46362067.jpg,fear,This caused me concern and some anxiety.
sad/PublicTest_46364108.jpg,fear,This caused me concern and some anxiety.
sad/PublicTest_46544903.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_46847733.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_46856539.jpg,happy,This made my day; I felt very happy and pleased.
sad/PublicTest_47189437.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_47191174.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_47690310.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_47761948.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_47790990.jpg,happy,I had a wonderful time — everything was great and cheerful.
sad/PublicTest_47814152.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_47929790.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_48059828.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_48078671.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_48143515.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_48149003.jpg,happy,This made my day; I felt very happy and pleased.
sad/PublicTest_4878633.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_48893233.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_49178232.jpg,happy,I had a wonderful time — everything was great and cheerful.
sad/PublicTest_49194442.jpg,happy,I had a wonderful time — everything was great and cheerful.
sad/PublicTest_49324808.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_4956999.jpg,happy,This made my day; I felt very happy and pleased.
sad/PublicTest_49699221.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_49738803.jpg,happy,This made my day; I felt very happy and pleased.
sad/PublicTest_49946426.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_50152754.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_50175956.jpg,happy,I had a wonderful time — everything was great and cheerful.
sad/PublicTest_50378206.jpg,happy,I had a wonderful time — everything was great and cheerful.
sad/PublicTest_50385779.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_50511069.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_50697101.jpg,surprise,I was pleasantly surprised and didn't expect such results!
sad/PublicTest_50787769.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_5084106.jpg,happy,I had a wonderful time — everything was great and cheerful.
sad/PublicTest_50867484.jpg,happy,This made my day; I felt very happy and pleased.
sad/PublicTest_50905235.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_50927771.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_50942295.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_50982536.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_51178509.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_5122477.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_51391114.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_51670009.jpg,happy,This made my day; I felt very happy and pleased.
sad/PublicTest_51707422.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_51806686.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_51894157.jpg,happy,This made my day; I felt very happy and pleased.
sad/PublicTest_51989266.jpg,happy,This made my day; I felt very happy and pleased.
sad/PublicTest_52052256.jpg,angry,I was upset by this and found it frustrating.
sad/PublicTest_52110673.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_52218367.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_52333186.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_52417696.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_52432135.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_52734398.jpg,happy,I had a wonderful time — everything was great and cheerful.
sad/PublicTest_52813921.jpg,happy,I had a wonderful time — everything was great and cheerful.
sad/PublicTest_53323555.jpg,happy,This made my day; I felt very happy and pleased.
sad/PublicTest_53341812.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_53363028.jpg,happy,I had a wonderful time — everything was great and cheerful.
sad/PublicTest_53469582.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_53567370.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_53799315.jpg,surprise,What a surprise — unexpectedly good and engaging.
sad/PublicTest_53807292.jpg,happy,I had a wonderful time — everything was great and cheerful.
sad/PublicTest_53839113.jpg,angry,I was upset by this and found it frustrating.
sad/PublicTest_53864730.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_54133282.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_54291759.jpg,happy,This made my day; I felt very happy and pleased.
sad/PublicTest_54325763.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_54671937.jpg,surprise,I was pleasantly surprised and didn't expect such results!
sad/PublicTest_54738171.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_54785893.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_55147999.jpg,happy,I had a wonderful time — everything was great and cheerful.
sad/PublicTest_55161728.jpg,happy,This made my day; I felt very happy and pleased.
sad/PublicTest_55177909.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_5528555.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_55333410.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_55396594.jpg,happy,I had a wonderful time — everything was great and cheerful.
sad/PublicTest_55826660.jpg,surprise,What a surprise — unexpectedly good and engaging.
sad/PublicTest_55865085.jpg,happy,I had a wonderful time — everything was great and cheerful.
sad/PublicTest_56195310.jpg,happy,I had a wonderful time — everything was great and cheerful.
sad/PublicTest_56379288.jpg,angry,I was upset by this and found it frustrating.
sad/PublicTest_56398671.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_5643728.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_56624502.jpg,fear,I felt uneasy and worried about how this behaved.
sad/PublicTest_56646498.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_56797865.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_56874737.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_56889959.jpg,happy,I had a wonderful time — everything was great and cheerful.
sad/PublicTest_5691968.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_5757614.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_57708094.jpg,fear,This caused me concern and some anxiety.
sad/PublicTest_57856524.jpg,happy,I had a wonderful time — everything was great and cheerful.
sad/PublicTest_57904634.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_58101919.jpg,happy,I had a wonderful time — everything was great and cheerful.
sad/PublicTest_58116323.jpg,surprise,I was pleasantly surprised and didn't expect such results!
sad/PublicTest_58490297.jpg,happy,I had a wonderful time — everything was great and cheerful.
sad/PublicTest_5855566.jpg,happy,I had a wonderful time — everything was great and cheerful.
sad/PublicTest_58832520.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_5889461.jpg,fear,This caused me concern and some anxiety.
sad/PublicTest_5904336.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_59278872.jpg,happy,I had a wonderful time — everything was great and cheerful.
sad/PublicTest_59458907.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_59509827.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_59813906.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_59816922.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_60061352.jpg,happy,I had a wonderful time — everything was great and cheerful.
sad/PublicTest_60393961.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_60414831.jpg,angry,I was upset by this and found it frustrating.
sad/PublicTest_60435499.jpg,fear,I felt uneasy and worried about how this behaved.
sad/PublicTest_60510521.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_60589560.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_60783446.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_61297727.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_61315405.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_6137385.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_61379075.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_61463449.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_61495817.jpg,fear,I felt uneasy and worried about how this behaved.
sad/PublicTest_61505344.jpg,happy,This made my day; I felt very happy and pleased.
sad/PublicTest_61865676.jpg,happy,I had a wonderful time — everything was great and cheerful.
sad/PublicTest_61908134.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_61948626.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_61990960.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_62056614.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_62098967.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_62261424.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_623530.jpg,fear,This caused me concern and some anxiety.
sad/PublicTest_62517424.jpg,surprise,What a surprise — unexpectedly good and engaging.
sad/PublicTest_62603749.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_62618483.jpg,fear,This caused me concern and some anxiety.
sad/PublicTest_62757931.jpg,happy,This made my day; I felt very happy and pleased.
sad/PublicTest_62765556.jpg,surprise,What a surprise — unexpectedly good and engaging.
sad/PublicTest_63175217.jpg,fear,This caused me concern and some anxiety.
sad/PublicTest_63397672.jpg,fear,This caused me concern and some anxiety.
sad/PublicTest_63973159.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_64425707.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_64746852.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_64953069.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_65197175.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_65603591.jpg,angry,I was upset by this and found it frustrating.
sad/PublicTest_65608841.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_65657538.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_65696296.jpg,fear,I felt uneasy and worried about how this behaved.
sad/PublicTest_65970977.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_66286339.jpg,surprise,What a surprise — unexpectedly good and engaging.
sad/PublicTest_66693020.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_6674118.jpg,fear,This caused me concern and some anxiety.
sad/PublicTest_66863695.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_66896111.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_66968155.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_6716675.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_67376184.jpg,happy,This made my day; I felt very happy and pleased.
sad/PublicTest_67544144.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_67828734.jpg,happy,I had a wonderful time — everything was great and cheerful.
sad/PublicTest_67987207.jpg,happy,I had a wonderful time — everything was great and cheerful.
sad/PublicTest_68003302.jpg,happy,I had a wonderful time — everything was great and cheerful.
sad/PublicTest_68155166.jpg,fear,This caused me concern and some anxiety.
sad/PublicTest_68205299.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_68395386.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_68478226.jpg,happy,I had a wonderful time — everything was great and cheerful.
sad/PublicTest_68573017.jpg,happy,This made my day; I felt very happy and pleased.
sad/PublicTest_68643745.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_68851454.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_69107577.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_69351314.jpg,angry,Very annoyed — this was unacceptable and angry-making.
sad/PublicTest_69378300.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_69545620.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_69587246.jpg,angry,Very annoyed — this was unacceptable and angry-making.
sad/PublicTest_69589440.jpg,happy,This made my day; I felt very happy and pleased.
sad/PublicTest_69840372.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_69843457.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_69913046.jpg,surprise,What a surprise — unexpectedly good and engaging.
sad/PublicTest_70050084.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_70106735.jpg,happy,I had a wonderful time — everything was great and cheerful.
sad/PublicTest_70184109.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_70324919.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_70410925.jpg,fear,I felt uneasy and worried about how this behaved.
sad/PublicTest_70551961.jpg,angry,Very annoyed — this was unacceptable and angry-making.
sad/PublicTest_70684673.jpg,happy,This made my day; I felt very happy and pleased.
sad/PublicTest_71209115.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_71399337.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_71399421.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_71457188.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_71472857.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_71769170.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_71813736.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_71943432.jpg,happy,This made my day; I felt very happy and pleased.
sad/PublicTest_72046176.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_7226402.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_72869424.jpg,angry,Very annoyed — this was unacceptable and angry-making.
sad/PublicTest_72939097.jpg,happy,This made my day; I felt very happy and pleased.
sad/PublicTest_73462902.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_73664955.jpg,happy,This made my day; I felt very happy and pleased.
sad/PublicTest_73760997.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_7380383.jpg,happy,I had a wonderful time — everything was great and cheerful.
sad/PublicTest_73890577.jpg,fear,This caused me concern and some anxiety.
sad/PublicTest_73956240.jpg,surprise,What a surprise — unexpectedly good and engaging.
sad/PublicTest_73964302.jpg,happy,I had a wonderful time — everything was great and cheerful.
sad/PublicTest_74959699.jpg,angry,Very annoyed — this was unacceptable and angry-making.
sad/PublicTest_75294662.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_75376918.jpg,surprise,What a surprise — unexpectedly good and engaging.
sad/PublicTest_75576721.jpg,surprise,What a surprise — unexpectedly good and engaging.
sad/PublicTest_75602005.jpg,surprise,What a surprise — unexpectedly good and engaging.
sad/PublicTest_75736012.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_75763309.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_75765828.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_75954112.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_76014780.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_76178651.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_76577305.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_76661542.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_7668919.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_76955007.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_76990999.jpg,happy,I had a wonderful time — everything was great and cheerful.
sad/PublicTest_76999798.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_77023100.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_77050193.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_77089775.jpg,angry,I was upset by this and found it frustrating.
